eegid,filename,chan,abs_delta,abs_theta,abs_alpha1,abs_alpha2,abs_beta,abs_gamma1,abs_gamma2,abs_epsilon,db_delta,db_theta,db_alpha1,db_alpha2,db_beta,db_gamma1,db_gamma2,db_epsilon,rel_delta,rel_theta,rel_alpha1,rel_alpha2,rel_beta,rel_gamma1,rel_gamma2,rel_epsilon
EGI file,0228_BBLong.raw,E59,11.9626436233521,9.89758968353271,16.1814270019531,1.46147656440735,0.488398909568787,0.1073127835989,0.0837025344371796,0.0797071605920792,10.6726741790771,9.86894798278809,11.6887607574463,1.41937661170959,-3.73903274536133,-9.81545734405518,-10.7780828475952,-11.0025758743286,0.0481235925108194,0.039816249989801,0.0650950130075216,0.00587926115840673,0.00196474193695134,0.000431700311167458,0.000336720476738147,0.000320647800078946
EGI file,0228_BBLong.raw,E60,8.93760871887207,7.00906276702881,12.2459468841553,1.07001090049744,0.355509638786316,0.0526936836540699,0.0318187400698662,0.0296714454889297,9.4083309173584,8.38393115997314,10.4928026199341,0.051874540746212,-5.21811628341675,-13.0741968154907,-14.9785718917847,-15.3077735900879,0.0504208682104945,0.0395411190887292,0.0690846215933561,0.00603638859465718,0.00200558188870283,0.000297267618246705,0.000179503131338636,0.000167389298992562
EGI file,0228_BBLong.raw,E61,5.33695554733276,3.86050295829773,6.36162233352661,0.54134327173233,0.195757210254669,0.022721391171217,0.00987700466066599,0.00911827757954597,7.18178176879883,5.82074213027954,7.70555019378662,-2.94364547729492,-7.90801286697388,-16.8365936279297,-20.063081741333,-20.6267013549805,0.0417867628857493,0.0302265820403894,0.0498095948249102,0.00423855562694371,0.00153272023141783,0.000177901687600431,7.73339979200354e-05,7.13933791130445e-05
EGI file,0228_BBLong.raw,E62,6.05139636993408,4.35622596740723,6.97939205169678,0.605546832084656,0.215588808059692,0.0253038220107555,0.0110941855236888,0.00934907980263233,7.73150253295898,6.34795141220093,8.10208892822266,-2.44536089897156,-7.48488330841064,-16.3709545135498,-19.5574436187744,-20.3278217315674,0.0476347086951137,0.0342908545086781,0.0549395967274904,0.00476667527109385,0.00169704799024787,0.000199183794428987,8.73299760578741e-05,7.35930390206543e-05
EGI file,0228_BBLong.raw,E63,17.8904151916504,16.4248390197754,25.2831554412842,1.75117039680481,0.764841854572296,0.200035735964775,0.130898758769035,0.113231994211674,12.4472217559814,11.9232912063599,13.5852355957031,2.20969152450562,-1.66088819503784,-7.1121973991394,-8.84609413146973,-9.48451995849609,0.0455022528767586,0.0417747249205907,0.0643048595637083,0.00445390450768173,0.001945288760388,0.000508768335053259,0.000332926201912004,0.000287992836645203
EGI file,0228_BBLong.raw,E64,16.2443733215332,15.2626428604126,23.248514175415,1.72617018222809,0.618971049785614,0.137017533183098,0.0860560163855553,0.0779024362564087,12.0464878082275,11.6722316741943,13.2278823852539,2.11293053627014,-2.6603536605835,-8.81036949157715,-10.6594285964966,-11.1018304824829,0.0460153901949525,0.0432344484660361,0.0658559944480658,0.00488971718586981,0.00175335715591375,0.000388129160616218,0.000243770633166986,0.000220674022853881
EGI file,0228_BBLong.raw,E65,16.9677696228027,13.7582025527954,20.3764190673828,1.99920499324799,0.755755066871643,0.334260225296021,0.2923444211483,0.263078570365906,12.1853666305542,11.2797327041626,12.6646680831909,2.81542062759399,-1.53749310970306,-4.7898097038269,-5.35195350646973,-5.83085823059082,0.045913583599031,0.0372287262645033,0.0551371470093727,0.00540970703586936,0.00204501964617521,0.00090448457779655,0.000791063359487922,0.000711872054505622
EGI file,0228_BBLong.raw,E66,15.5609569549561,11.8562755584717,18.1146755218506,1.79473781585693,0.516861438751221,0.0758588537573814,0.0351521261036396,0.0299925412982702,11.8032140731812,10.6389064788818,12.1584119796753,2.34067964553833,-3.67760014533997,-11.5799055099487,-14.5497627258301,-15.2665996551514,0.0551120489835739,0.0419912288586299,0.0641565255820751,0.00635640108957887,0.00183056176174432,0.00026866835918661,0.00012449786112073,0.000106224225269619
EGI file,0228_BBLong.raw,E67,7.15031290054321,5.12976503372192,7.98230361938477,0.715767562389374,0.246458128094673,0.0299499947577715,0.0136117562651634,0.0118305953219533,8.45653820037842,7.05670356750488,8.6732234954834,-1.70267295837402,-6.89447641372681,-15.6146860122681,-18.6680202484131,-19.3293857574463,0.0524318721145391,0.0376155827608373,0.0585327081382275,0.00524858664721251,0.00180723012890667,0.000219617574532772,9.9812408265162e-05,8.6751489648065e-05
EGI file,0228_BBLong.raw,E68,16.5559463500977,15.7215595245361,24.8126697540283,1.71414971351624,0.688349664211273,0.171843245625496,0.119593530893326,0.112517237663269,12.1334829330444,11.7023096084595,13.4942655563354,2.14505457878113,-2.20738863945007,-7.76118278503418,-9.23662281036377,-9.50033187866211,0.0441835932433605,0.0419568278723293,0.0662186786532402,0.00457462766207755,0.00183702965898971,0.000458605720447011,0.000319164619037521,0.000300279773530091
EGI file,0228_BBLong.raw,E69,15.0604133605957,13.7627201080322,21.7394599914551,1.58697581291199,0.607949256896973,0.232946887612343,0.176739543676376,0.158815875649452,11.7149925231934,11.1751899719238,12.9209976196289,1.78411519527435,-2.60538291931152,-6.37613677978516,-7.5328311920166,-8.00861549377441,0.0439050504937768,0.0401219355149402,0.063376222550869,0.00462645059451461,0.00177233124351395,0.000679101184348338,0.000515242025534052,0.000462989942863277
EGI file,0228_BBLong.raw,E70,15.2527551651001,12.9862871170044,19.6683521270752,1.57335245609283,0.529472768306732,0.130099758505821,0.0834347233176231,0.0725046321749687,11.7609920501709,10.9806861877441,12.4916372299194,1.7582995891571,-3.38605976104736,-8.98370742797852,-10.7907667160034,-11.4120988845825,0.0497278897091746,0.0423386241826746,0.064123859629035,0.00512953195720911,0.00172621708230249,0.00042415856824293,0.000272018573952899,0.000236383652906936
EGI file,0228_BBLong.raw,E71,14.4439649581909,11.1073312759399,15.6511516571045,1.44503057003021,0.455045104026794,0.0713776350021362,0.0363517962396145,0.0299688838422298,11.5201435089111,10.3772506713867,11.530782699585,1.39151132106781,-4.18406772613525,-11.7339763641357,-14.4004983901978,-15.2589807510376,0.0566156664863229,0.0435371411343416,0.0613474454730749,0.00566405211575329,0.00178362911766661,0.000279777201392469,0.00014248730627925,0.00011746832751669
EGI file,0228_BBLong.raw,E72,9.84051513671875,7.25481176376343,10.3545551300049,0.969470858573914,0.326202869415283,0.0405988208949566,0.0181350354105234,0.0149837117642164,9.85622406005859,8.56199073791504,9.79105854034424,-0.365401059389114,-5.67734527587891,-14.3019132614136,-17.4231929779053,-18.2834758758545,0.0580221330747008,0.0427761773268382,0.0610530443489552,0.00571624245494604,0.00192337353614026,0.000239380781981619,0.000106928698744835,8.83476989000411e-05
EGI file,0228_BBLong.raw,E73,16.4308052062988,15.582896232605,24.6442451477051,1.68536758422852,0.675014674663544,0.17393858730793,0.121258482336998,0.113479979336262,12.1000785827637,11.6624069213867,13.4637575149536,2.06537461280823,-2.28102993965149,-7.70362949371338,-9.17554950714111,-9.46313953399658,0.0441939057782292,0.0419132831609911,0.0662855815142393,0.00453312997706234,0.00181558554759249,0.000467842279855783,0.000326148653966224,0.00030522685699884
EGI file,0228_BBLong.raw,E74,15.9655265808105,15.1023187637329,23.9607200622559,1.60242295265198,0.623399198055267,0.165476635098457,0.118321657180786,0.115648157894611,11.9761829376221,11.5301609039307,13.3383655548096,1.82905900478363,-2.62774062156677,-7.91747093200684,-9.27825546264648,-9.37715244293213,0.0443727700039744,0.0419736676332023,0.066593698784709,0.00445359218865633,0.00173260508870174,0.000459906943005455,0.000328849779532081,0.000321419382780272
EGI file,0228_BBLong.raw,E75,15.4010944366455,13.2850933074951,19.9485378265381,1.57615065574646,0.535791397094727,0.13278141617775,0.0859446227550507,0.0738847777247429,11.8076305389404,11.0764274597168,12.5493993759155,1.76475739479065,-3.33290386199951,-8.8890323638916,-10.6620626449585,-11.3289594650269,0.049408002756536,0.0426196890572707,0.0639965809881687,0.00505642322823405,0.00171886334761179,0.000425973907113075,0.000275717546877962,0.000237028571317279
EGI file,0228_BBLong.raw,E76,16.7685489654541,14.0109748840332,17.8988914489746,1.79770505428314,0.572117447853088,0.0877308249473572,0.0433838926255703,0.0334621928632259,12.1979866027832,11.3914890289307,12.1233901977539,2.35696506500244,-3.20506024360657,-10.8579320907593,-13.6335163116455,-14.78919506073,0.0546581298112869,0.04566964879632,0.0583425607532263,0.00585973169654608,0.00186485261490036,0.000285964138753365,0.000141412497126317,0.000109072113089128
EGI file,0228_BBLong.raw,E77,9.52591228485107,7.21162176132202,10.4405994415283,0.974184989929199,0.332401722669601,0.041312362998724,0.0180745720863342,0.0146032106131315,9.72249984741211,8.53823471069336,9.83109188079834,-0.344997823238373,-5.588951587677,-14.267786026001,-17.4389495849609,-18.3824596405029,0.0567223522812128,0.0429418318801456,0.0621688831597567,0.0058008152525872,0.00197929642828447,0.000245995758792988,0.000107625633620867,8.69552715374982e-05
EGI file,0228_BBLong.raw,E78,5.94526338577271,4.56557416915894,7.52214527130127,0.640440762042999,0.24067197740078,0.029447004199028,0.0129741858690977,0.0109259393066168,7.67424392700195,6.55746126174927,8.43056583404541,-2.21242427825928,-6.97204446792603,-15.7999563217163,-18.8867874145508,-19.6416664123535,0.0530262039974332,0.0407206627229849,0.0670905165374279,0.00571213378570974,0.00214656924862149,0.000262639786609832,0.000115717630486019,9.74491828591327e-05
EGI file,0228_BBLong.raw,E79,2.22034621238708,1.95750892162323,3.79976034164429,0.295709520578384,0.126969188451767,0.0205241348594427,0.0116380825638771,0.011547327041626,3.43077564239502,2.81284117698669,5.4859824180603,-5.62050342559814,-9.62706565856934,-17.2264232635498,-19.3652191162109,-19.474552154541,0.042596067301929,0.0375536849929227,0.0728962227702141,0.00567301721312106,0.00243583083252556,0.000393743740050031,0.000223269973385839,0.000221528854851811
EGI file,0228_BBLong.raw,E80,0.70362263917923,0.625381588935852,1.36226606369019,0.119292691349983,0.0530800856649876,0.0127473436295986,0.00931345764547586,0.00952666159719229,-1.54406654834747,-2.08018112182617,0.96902322769165,-9.59571838378906,-13.2451333999634,-19.1501197814941,-20.3355293273926,-20.2457809448242,0.0371428783982992,0.0330126856764158,0.0719113983213902,0.00629723067395389,0.00280199566124273,0.000672907683788342,0.000491639489360574,0.000502894044547236
EGI file,0228_BBLong.raw,E81,17.6063385009766,15.8199787139893,25.0836143493652,1.72135257720947,0.726520717144012,0.24265244603157,0.179842606186867,0.151923567056656,12.3779706954956,11.7214784622192,13.5411252975464,2.15758466720581,-1.83630108833313,-6.20451879501343,-7.46227121353149,-8.19928169250488,0.0449255295097828,0.0403673305279679,0.0640050556510687,0.00439232005737722,0.00185383963731251,0.000619168560518244,0.000458898706241481,0.000387658511695181
EGI file,0228_BBLong.raw,E82,16.0655117034912,14.9574127197266,22.9511070251465,1.74757313728333,0.783800065517426,0.480387181043625,0.405815780162811,0.309100359678268,12.0023441314697,11.5095815658569,13.1541500091553,2.24126315116882,-1.2598785161972,-3.19664096832275,-3.9256432056427,-5.13598728179932,0.0395724605768919,0.0368429964615239,0.0565330073237419,0.00430461033247411,0.00193065096225057,0.00118328646674533,0.000999602626243065,0.000761373916823606
EGI file,0228_BBLong.raw,E83,16.2461051940918,14.9486589431763,21.6127243041992,1.78584730625153,0.601614952087402,0.166574493050575,0.112312406301498,0.0849237367510796,12.0547666549683,11.5644311904907,12.9073667526245,2.29631876945496,-2.7826042175293,-7.86171865463257,-9.50531005859375,-10.7488412857056,0.0471311844885349,0.0433671925630834,0.0627001523971558,0.00518087856471539,0.00174533072193818,0.000483245293235443,0.000325826898915693,0.000246370201296751
EGI file,0228_BBLong.raw,E84,16.5155258178711,14.485390663147,19.6975021362305,1.97753751277924,0.629790067672729,0.101607948541641,0.0536036044359207,0.0412081964313984,12.1294441223145,11.5078620910645,12.5435085296631,2.77034997940063,-2.78165626525879,-10.2075891494751,-12.7167148590088,-13.8871250152588,0.0510170897468925,0.0447459274695979,0.060846334323287,0.00610868902876973,0.0019454460574447,0.000313870850197204,0.000165583600098598,0.000127293694288399
EGI file,0228_BBLong.raw,E85,8.48087787628174,7.15887975692749,12.1721382141113,1.05225396156311,0.379512190818787,0.0561396218836308,0.0293040983378887,0.0260650236159563,9.22789287567139,8.49342823028564,10.4831657409668,-0.0283912904560566,-4.90813064575195,-13.0250101089478,-15.35338306427,-15.8648862838745,0.0479706590995193,0.0404929978152116,0.0688496507704258,0.00595189733430743,0.00214664675129045,0.000317544302864311,0.000165753724192449,0.000147432422717072
EGI file,0228_BBLong.raw,E86,6.73469734191895,5.78539323806763,10.5489292144775,0.86492383480072,0.326257020235062,0.0511943772435188,0.0292951818555593,0.0278904736042023,8.23410224914551,7.57201051712036,9.85958576202393,-0.899053871631622,-5.53655672073364,-13.3930377960205,-15.3625459671021,-15.5739049911499,0.0455248635262251,0.0391078090502156,0.0713081132620573,0.00584666854701936,0.0022054156537966,0.00034606116669773,0.000198028086038727,0.000188532613455082
EGI file,0228_BBLong.raw,E87,2.8379237651825,2.64521813392639,5.36644077301025,0.425205767154694,0.181225076317787,0.0472763366997242,0.0384659618139267,0.041708305478096,4.5020751953125,4.18458461761475,6.92308521270752,-4.07184886932373,-7.94665718078613,-13.4456691741943,-14.180157661438,-13.8436946868896,0.0376556040719151,0.0350986485266023,0.0712057769298553,0.00564193408936262,0.00240462433014597,0.000627296230317477,0.000510393870025573,0.000553415673770176
EGI file,0228_BBLong.raw,E88,17.777250289917,16.3471603393555,25.8470973968506,2.13085746765137,1.32811295986176,1.02347815036774,0.733148455619812,0.508178055286407,12.4386119842529,11.8528528213501,13.6940975189209,3.15490579605103,1.18374133110046,0.0885663703083992,-1.36363255977631,-2.99218058586121,0.0341161009855568,0.0313716375579437,0.0496028449386358,0.00408930261619389,0.00254876473918557,0.00196414433337529,0.00140697613073092,0.000975238255083655
EGI file,0228_BBLong.raw,E89,16.5413589477539,15.4842920303345,23.6645812988281,1.95266604423523,0.95844441652298,0.725486278533936,0.578703045845032,0.407425612211227,12.1302604675293,11.6546535491943,13.3046312332153,2.73172950744629,-0.288503080606461,-1.40365540981293,-2.39016914367676,-3.96665096282959,0.0365396486595273,0.0342046034832795,0.0522747531533241,0.00431341440416873,0.00211719082269285,0.00160259015255553,0.00127834773382112,0.000899997895695505
EGI file,0228_BBLong.raw,E90,16.3990116119385,15.0354356765747,21.8088226318359,1.84390139579773,0.621871829032898,0.176059857010841,0.119835361838341,0.0912101939320564,12.0895233154297,11.586238861084,12.9524364471436,2.43197679519653,-2.63858222961426,-7.61688709259033,-9.22225570678711,-10.4330139160156,0.0469319643452764,0.0430295777817567,0.0624141797423363,0.00527702001854777,0.00177972105697596,0.000503861753945695,0.000342954112584853,0.000261032420410951
EGI file,0228_BBLong.raw,E91,14.730565071106,13.0024156570435,19.140344619751,1.82658767700195,0.578339576721191,0.101755328476429,0.0633852332830429,0.0526522509753704,11.6167879104614,11.0142955780029,12.4199476242065,2.40377736091614,-3.12639808654785,-10.168571472168,-11.9899063110352,-12.8085718154907,0.0489153983071446,0.0431767822139793,0.0635588429868221,0.00606550183147192,0.00192047743891765,0.000337896255979442,0.000210481705688571,0.000174840943721312
EGI file,0228_BBLong.raw,E92,8.35906600952148,7.71364498138428,13.6932239532471,1.11554944515228,0.42954695224762,0.0917888730764389,0.0677635744214058,0.0670020058751106,9.17445278167725,8.79447841644287,10.9715442657471,0.216742962598801,-4.25203227996826,-10.6996641159058,-11.7253131866455,-11.7615575790405,0.0422626854851842,0.0389995003739993,0.0692317098379135,0.00564011847600341,0.00217175074087988,0.000464076299549026,0.000342606550886206,0.000338756125287707
EGI file,0228_BBLong.raw,E93,7.21688604354858,6.8507251739502,12.8494472503662,0.948711752891541,0.419216811656952,0.153977558016777,0.146054625511169,0.159495249390602,8.5487174987793,8.29155349731445,10.6505527496338,-0.524945318698883,-4.19161224365234,-8.26377391815186,-8.38944816589355,-8.00694370269775,0.0369995934888721,0.0351223589645492,0.06587666682899,0.00486386422999203,0.00214924437792173,0.000789413425509873,0.000748794047056787,0.000817701627966017
EGI file,0228_BBLong.raw,E94,17.2909107208252,16.3828353881836,25.3396186828613,1.68606603145599,0.854562163352966,0.517666101455688,0.355819433927536,0.2171580940485,12.325475692749,11.8623514175415,13.5876903533936,2.06090354919434,-0.841323018074036,-2.87475657463074,-4.50464057922363,-6.71015310287476,0.0402270425111055,0.03811441672345,0.0589522402733564,0.00392260705120862,0.00198812589847616,0.00120434246491641,0.000827808625951049,0.000505215024186558
EGI file,0228_BBLong.raw,E95,16.0510787963867,15.4468994140625,23.1615028381348,1.70203459262848,0.663834095001221,0.267477780580521,0.163972452282906,0.121059380471706,11.9981079101562,11.6497087478638,13.2023544311523,2.06408071517944,-2.13964414596558,-5.77189064025879,-7.8654146194458,-9.19269847869873,0.0434565767645836,0.0418208282854822,0.0627072967588902,0.00460807667113841,0.00179725990331333,0.000724167467149741,0.000443937918809693,0.000327755312458907
EGI file,0228_BBLong.raw,E96,16.4030075073242,15.1500902175903,22.2100124359131,1.89119601249695,0.622386515140533,0.164337366819382,0.106090724468231,0.0801807567477226,12.080638885498,11.6040306091309,13.0366258621216,2.52882146835327,-2.63305449485779,-7.94523525238037,-9.75481128692627,-10.9851322174072,0.0467437049373984,0.0431732647120953,0.0632919456809759,0.00538934785872698,0.00177361718877884,0.000468312759824353,0.000302327057016232,0.000228491397920843
EGI file,0228_BBLong.raw,E97,11.5463914871216,10.9599866867065,17.4026279449463,1.45957624912262,0.549654841423035,0.164218083024025,0.145691201090813,0.139308884739876,10.5533866882324,10.2537708282471,11.9983015060425,1.38255381584167,-3.09087824821472,-7.98471450805664,-8.40206718444824,-8.58234310150146,0.0418883664533496,0.0397609890335136,0.0631338067352772,0.00529509708285332,0.00199405552453494,0.000595755566381758,0.000528543172667043,0.000505389222769137
EGI file,0228_BBLong.raw,E98,10.1375503540039,9.26202774047852,15.4073209762573,1.20816040039062,0.55204826593399,0.254014790058136,0.255224376916885,0.273253858089447,9.98744773864746,9.57074451446533,11.451192855835,0.546176135540009,-2.89689350128174,-6.06784296035767,-5.97271251678467,-5.66076803207397,0.0381757980212569,0.0348787717521191,0.0580206073820591,0.00454966812394559,0.00207889299906258,0.000956564174974155,0.000961119260248398,0.00102901427499667
EGI file,0228_BBLong.raw,E99,17.8512573242188,16.9326248168945,25.3622341156006,1.54388046264648,0.711823344230652,0.346601814031601,0.233586862683296,0.178357571363449,12.4529647827148,12.020941734314,13.5860805511475,1.60283184051514,-1.72781229019165,-4.62319326400757,-6.33130264282227,-7.50396966934204,0.0431780274957418,0.0409560704396831,0.0613453295081854,0.00373428659513593,0.00172173467331699,0.000838349031184015,0.000564992126460458,0.000431405381841844
EGI file,0228_BBLong.raw,E100,17.3848724365234,16.7652816772461,24.7799339294434,1.83880639076233,0.958363473415375,0.493161618709564,0.2883180975914,0.217210218310356,12.3370952606201,12.0004587173462,13.5021991729736,2.45544695854187,-0.3227918446064,-3.12260770797729,-5.41476249694824,-6.66276597976685,0.0403141146525741,0.0388773348596361,0.0574626643210649,0.00426404308527708,0.00222236727963069,0.00114360197296585,0.000668586505907437,0.000503692948008899
EGI file,0228_BBLong.raw,E101,15.3917484283447,15.0889625549316,21.524055480957,1.68950295448303,0.651063978672028,0.210741609334946,0.190941333770752,0.195318475365639,11.8042278289795,11.5982246398926,12.9011659622192,1.98296165466309,-2.27969622612,-6.85535383224487,-7.23223924636841,-7.13029289245605,0.0426382580772042,0.041799476577176,0.0596259847283363,0.00468026492744684,0.00180357866920531,0.000583796902313171,0.000528946108627884,0.000541071708482112
EGI file,0228_BBLong.raw,E102,11.623893737793,11.6114730834961,17.4662189483643,1.2378591299057,0.763660728931427,0.483362913131714,0.525257349014282,0.54758757352829,10.6052589416504,10.4796733856201,11.9914798736572,0.612003326416016,-1.36202466487885,-3.18308877944946,-2.82119607925415,-2.63670992851257,0.0325776771642268,0.0325428663442532,0.0489516530185938,0.00346928262151778,0.00214027159714273,0.00135469584561446,0.00147211135950901,0.00153469490152607
EGI file,0228_BBLong.raw,E103,8.91660213470459,8.64234066009521,15.4128293991089,1.10327816009521,0.670269548892975,0.585152387619019,0.677408635616302,0.795749545097351,9.45341873168945,9.23846817016602,11.4132480621338,0.130560114979744,-1.85521483421326,-2.41555070877075,-1.72791218757629,-1.02849698066711,0.0263046785257757,0.0254955856750409,0.0454690624028444,0.00325475751888007,0.00197734836422439,0.00172624561488263,0.00199840867501353,0.00234752375031291
EGI file,0228_BBLong.raw,E104,5.7755241394043,5.68840456008911,11.1287279129028,0.738480925559998,0.387416899204254,0.222296178340912,0.239667117595673,0.273870587348938,7.57980632781982,7.43585777282715,9.97657012939453,-1.63987767696381,-4.38140869140625,-6.62116670608521,-6.24004983901978,-5.67532920837402,0.0308863734826446,0.0304204718106323,0.0595142606645822,0.00394925135187805,0.00207183004157352,0.00118879635485035,0.00128169304826447,0.00146460657220192
EGI file,0228_BBLong.raw,E105,2.49474215507507,2.44070219993591,4.18624353408813,0.330276668071747,0.169490948319435,0.0605227835476398,0.0582118071615696,0.0644367337226868,3.93132662773132,3.74773693084717,5.79497766494751,-5.13196516036987,-8.08355140686035,-12.2918281555176,-12.3897619247437,-11.9608898162842,0.0359228122979403,0.0351446655889352,0.060279430821538,0.00475578876212239,0.00244056983584804,0.000871492323794347,0.00083821562058743,0.000927850829519897
EGI file,0228_BBLong.raw,E106,0.78270435333252,0.730858325958252,1.42502629756927,0.10441942512989,0.051188763231039,0.0114961573854089,0.008000866509974,0.00801883172243834,-1.10975122451782,-1.56324577331543,1.15233719348907,-10.2059707641602,-13.3794384002686,-19.5822372436523,-20.9947128295898,-20.9912967681885,0.0387765523046255,0.0362080060359505,0.0705983072519302,0.00517312185838819,0.00253598146539714,0.000569539860247032,0.000396377028664574,0.000397267031904805
EGI file,0228_BBLong.raw,E107,18.872953414917,17.3908710479736,25.564281463623,1.5340610742569,0.692634284496307,0.265900999307632,0.208765909075737,0.19048909842968,12.6899166107178,12.1564340591431,13.6307430267334,1.59767663478851,-1.92840766906738,-5.80811452865601,-6.82943487167358,-7.22013902664185,0.0453564217314124,0.0417946057601108,0.0614373542368412,0.00368673172779381,0.00166457350964525,0.000639026472116729,0.000501716623999058,0.00045779291754058
EGI file,0228_BBLong.raw,E108,16.3552703857422,15.8969163894653,21.5851917266846,1.61406826972961,0.74616527557373,0.310885936021805,0.330132335424423,0.405608415603638,12.080979347229,11.8524303436279,12.9267883300781,1.73862683773041,-1.60884177684784,-5.11489629745483,-4.85064268112183,-3.97724151611328,0.0407720543444157,0.0396294266813331,0.0538097281008959,0.00402371096424758,0.0018601153162308,0.000775007598385142,0.000822986789693635,0.00101114130251793
EGI file,0228_BBLong.raw,E109,11.8871068954468,11.6787347793579,17.6171913146973,1.19737362861633,0.774889826774597,0.40689492225647,0.345667839050293,0.28839173913002,10.7011585235596,10.496021270752,12.0273418426514,0.459134161472321,-1.38176310062408,-3.918053150177,-4.62181758880615,-5.42409610748291,0.0364465638995171,0.0358076836499903,0.0540153354406357,0.00367121757008135,0.00237585753867669,0.00124756358655206,0.00105983766937448,0.000884225908843683
EGI file,0228_BBLong.raw,E110,8.99276447296143,8.52326107025146,16.0981998443604,1.10208868980408,0.790946006774902,0.813140869140625,0.999906122684479,1.1956752538681,9.47794914245605,9.13180923461914,11.5965089797974,0.145893692970276,-1.09659504890442,-0.982775807380676,-0.0328106172382832,0.717893004417419,0.0221490180119872,0.0209926430963808,0.0396495807915926,0.00271442497614771,0.00194808564348412,0.00200275156656098,0.00246275083026699,0.00294492657950643
EGI file,0228_BBLong.raw,E111,5.59200668334961,5.30483436584473,10.9554481506348,0.632889628410339,0.393726766109467,0.215444147586823,0.245380699634552,0.27668172121048,7.41814136505127,7.0307502746582,9.93176460266113,-2.317049741745,-4.24643182754517,-6.74103403091431,-6.14864253997803,-5.629310131073,0.0306797777302563,0.029104245826602,0.0601055674254894,0.00347226243466139,0.00216012797318399,0.00118200484818468,0.0013462474734913,0.00151797640137374
EGI file,0228_BBLong.raw,E112,3.87936353683472,3.61341977119446,8.10231113433838,0.406173318624496,0.210770547389984,0.0445942990481853,0.0299003943800926,0.0302601251751184,5.84930276870728,5.37647247314453,8.58276176452637,-4.3594446182251,-7.16732978820801,-13.7635583877563,-15.280029296875,-15.2354431152344,0.0384542588144541,0.0358180863161882,0.0803142987191677,0.00402619997039437,0.00208926692471973,0.000442041750134462,0.000296388202602224,0.00029995403093392
EGI file,0228_BBLong.raw,E113,21.2083187103271,17.3880882263184,24.8655338287354,1.51986157894135,0.68573522567749,0.282671242952347,0.248456701636314,0.2347472012043,13.1599464416504,12.1915502548218,13.5267333984375,1.56496632099152,-1.97060239315033,-5.56282806396484,-6.09222412109375,-6.32614755630493,0.0496805729344487,0.0407316645400392,0.0582476116716862,0.00356028196401894,0.00160633762965777,0.000662158505292609,0.000582010812884677,0.000549896255126695
EGI file,0228_BBLong.raw,E114,20.4082107543945,17.0594825744629,23.6470279693604,1.52323591709137,0.774284422397614,0.471963346004486,0.518971502780914,0.522692322731018,13.0054912567139,12.1392469406128,13.3214616775513,1.53932619094849,-1.31816744804382,-3.3359694480896,-2.88858556747437,-2.86531043052673,0.043983849696815,0.036766656777925,0.0509641576558352,0.00328288339078426,0.00166874034995479,0.00101717710997179,0.0011184890078561,0.00112650821816553
EGI file,0228_BBLong.raw,E115,14.7267599105835,13.6652202606201,19.3339424133301,1.56546318531036,2.06000924110413,1.8552633523941,1.67812323570251,1.31035196781158,11.6199264526367,11.1906547546387,12.4541034698486,1.74113869667053,2.9714617729187,2.6616051197052,2.23708701133728,1.1130884885788,0.0233107255771756,0.0216304336984952,0.0306033536791801,0.00247794375754893,0.00326075201654541,0.0029366634667431,0.00265627126810291,0.00207413295784942
EGI file,0228_BBLong.raw,E116,12.8380794525146,11.7005786895752,18.9443702697754,1.09629559516907,0.690118610858917,0.472089856863022,0.632178425788879,0.809035122394562,11.0130281448364,10.4712543487549,12.3583040237427,0.00813264865428209,-1.75605249404907,-3.28951716423035,-2.01271796226501,-0.951321363449097,0.0329593005590141,0.0300389878037903,0.0486360255628824,0.00281452818308026,0.00177174672550921,0.00121199986988715,0.00162299642820031,0.00207704220326688
EGI file,0228_BBLong.raw,E117,10.376127243042,9.10123729705811,17.9411525726318,1.01873171329498,0.823068618774414,0.614418387413025,0.79021143913269,0.885904848575592,10.0774612426758,9.37322616577148,12.1070203781128,-0.228606581687927,-0.898188591003418,-2.16642594337463,-1.07120954990387,-0.578585147857666,0.0273579070344567,0.02399650360975,0.0473040081560612,0.00268600869458169,0.00217011945455202,0.00161998796815454,0.0020834876171824,0.0023357947740138
EGI file,0228_BBLong.raw,E118,9.38415622711182,8.45041370391846,17.2775096893311,0.890617251396179,0.581522583961487,0.199863851070404,0.174354732036591,0.17491403222084,9.67117881774902,9.07920455932617,11.9123697280884,-0.890289664268494,-2.50715637207031,-7.09945487976074,-7.63043308258057,-7.61590194702148,0.0375968385487795,0.0338558811280462,0.0692209016531706,0.00356818400323391,0.00232982192787209,0.000800737829230653,0.000698537734757748,0.000700778499558049
EGI file,0228_BBLong.raw,E119,23.4581279754639,17.6469841003418,24.9783535003662,1.64405512809753,0.832793056964874,0.527372062206268,0.402019262313843,0.269904553890228,13.5762596130371,12.2699747085571,13.55628490448,1.98841404914856,-0.976462423801422,-2.87418270111084,-4.03285121917725,-5.76304197311401,0.0503106042742729,0.0378474545561605,0.0535710278898478,0.00352600160986185,0.00178608973843179,0.001131053816518,0.000862209918728519,0.000578863767662404
